TRANSACTION_ID,ITEM_EAN,ITEM_DEPARTMENT,ITEM_VALUE,ITEM_QUANTITY
8d69ec4a-0ddb-4f58-abca-f1074352f868,5531208038892,alias,40537.9,99
8c57fae0-cb0c-4566-9c48-e0b1ea33e5ef,7822087551007,vero,56982.11,26
b177eb7c-c79c-493b-a553-970a2374f8db,5756389166329,suscipit,77017.09,115
0cd7d293-a6df-4f2c-a802-dabbe8da9370,9447093966515,cum,92796.2,149
ae82653d-5e45-4159-9131-62bd0d65a603,7332479639447,voluptatum,61211.19,185
df640ee2-2849-4d8f-970f-4f1f65ac5cd3,3688482463352,eaque,44972.26,41
ea366ae7-4a58-4a6d-a538-1eafedd4b7d3,3013886921526,harum,91559.06,167
9329cbbe-00dc-46cf-a97d-b66d3f5d156d,7273013541867,omnis,24306.76,90
e0ead6f0-c392-4a65-869f-81e6a647a2bf,8067075829273,facilis,68073.37,46
3b150f52-1fa9-47eb-933c-91812fede710,8697732281702,deserunt,13937.62,177
335a3c7a-a156-49c5-89cb-6e081835ffb8,2727436075034,possimus,19832.66,35
80ebd01f-32f5-4eec-9458-5ceea7e50795,9585924202293,aut,17709.76,105
ee163857-b5a9-4fec-82a6-d66b8399aa99,7932485939502,veniam,99781.15,26
a4ca013f-e0e9-49cd-9aa2-d934082ed92c,2785025803680,libero,90085.14,7
f3123303-1828-453b-b41a-f91d5b67dd76,6796135715103,adipisci,60545.75,159
1e11ed95-cda6-42e3-8822-039006f4dae3,1902979101797,molestiae,18809.96,181
133ed7d2-fc4c-49a8-bdd5-bb69d1a69b28,1126481700266,suscipit,20153.52,68
e9dfe1f6-e21e-43ad-9032-d399491d8d6e,2789825104411,nemo,93663.89,59
99aad145-2ca3-44b8-8ea5-8c2291d4d9f9,9787211139552,necessitatibus,40872.02,40
7f44ef4e-81bb-4998-80d6-210254630360,2507497043612,non,49426.58,21
9b1cb85c-28d4-483c-b4ae-6440d2292dc0,1474442597197,omnis,74739.93,116
bb1c0e3c-f3b0-43b6-9b7d-f8cd7451c17b,5800627625113,autem,81590.11,20
d9fd4ad1-73d0-4577-a4a5-740a6fd4a77d,9002051951844,voluptatem,87653.43,113
0c83bcfe-5983-4302-8a29-138ca3e7aff6,3774783043093,tenetur,62218.99,112
25e00eb3-f756-43d7-818f-a451813dca51,7533571097528,exercitationem,53951.35,175
add226b6-e85e-42ca-89dd-8c7236c07e43,9099421816582,eius,65175.76,152
8532e1db-0f73-4900-8a85-f891cd12dbfe,6922778281730,expedita,32852.4,156
877da78a-5858-4a05-8553-5fc47e321871,4220845798924,incidunt,21181.53,51
9f0f10ee-f413-41be-bd05-72eb4599fffd,9656998039853,doloribus,8987.1,50
e690881e-ca80-4a25-afbb-5db79a8c7ca7,8303790673297,cupiditate,87709.34,151
6cc0cb84-c2fa-4c9e-992d-39f82c6f04b1,7808802740925,repellat,24436.94,1
0fb0af0e-a235-4e0c-8d9c-340eabbd3e88,4691257874306,maiores,42675.73,67
28a45957-646a-4649-aa4d-4a052f7c52cd,0049012186913,culpa,65091.46,189
4ae3239f-2c70-4738-abb3-e1d0e52658ec,9461582412994,sed,71175.39,161
76948213-511b-4d28-9d0d-e629f7e44060,7518465575412,sed,6805.56,61
a81d3d90-96a0-412c-9137-8b489cb2a407,1303227963097,sint,83069.96,172
072f193c-cafe-4d02-8ce3-bd0b869cd816,8400172863250,voluptatum,48599.06,134
d69bc061-f241-4855-bc97-e5093b4d2da3,5711288685821,optio,60656.91,37
dd74c58f-2488-4a7a-bbca-2807209ad332,7547726508418,cumque,76479.2,166
713da965-031a-4156-8d7d-a33f911c5c12,8418726670346,nostrum,8848.76,117
b30b777e-265b-4b92-86eb-9e56810338a1,7823253874272,natus,22292.9,63
115f4d8d-93c5-45c8-a31d-25dbb26f5442,3578290867469,rem,34691.8,173
2fe3c648-e9da-4af3-a275-5d401527befe,7903038172127,facilis,61104.99,13
af3c57fa-43ad-4fce-9203-a44a93081816,8111868406803,ut,5.63,156
459962ec-ce72-4aff-9fbd-c0fa1b1ea5be,4995727097395,excepturi,54776.74,189
134b5c24-c207-4ded-bb1c-09e7bd302cd9,5228082443125,magnam,35289.2,8
ad2575f9-471c-4aa3-bb72-236e1d88e080,1894106083161,error,8580.2,167
1c84864d-6288-4510-be86-f865eb33bef3,3804880767094,consequuntur,50457.28,22
866dddc8-5ecc-4ecd-9e1e-234c54531cbd,0636629354707,doloremque,28239.16,42
166b1e1b-8364-4b3f-94ba-ae432d29ecbb,3330916686997,eius,59122.75,13
eaa93ede-00b4-40cc-ad43-d4b4dee8976c,8821261359919,odit,53872.73,77
dd2993fb-58cc-4a66-b04d-ce3ac91482f8,9045476854147,nemo,41786.33,4
0e28e544-9122-47f9-81f9-3a78def88104,7472246416892,corporis,80295.44,106
38c1041f-c3e6-440c-8aba-95b1aa7504b6,6566226934528,laboriosam,59881.64,97
de25071c-94dc-4e8b-898f-f745fde3c20b,4852446864045,veniam,94851.81,199
c8c66cee-2596-434c-b172-f67d5324015d,7820899034176,unde,32338.29,119
9e1b90cd-4f48-466f-8942-8cd27f1f8a8a,8471379115299,libero,73181.34,125
b1069d1e-2c50-4eba-8c22-e72eeb71cbd8,5671971487807,repudiandae,76060.83,74
e3db4b64-8c5a-4341-81d1-230a2e1c8f72,9929792693591,vel,68835.95,167
6ad5b896-9c49-48ad-915a-5d2fc23f3c14,8928806873180,facilis,39526.98,121
34a16b50-2cf4-457d-85c3-f99222bd02af,5618284715357,neque,22630.75,62
6f1e5ed5-145c-4679-9ddb-666734d68385,7273266804573,dolore,80723.15,78
d910f64a-714a-48c7-9f67-3e75426db049,9066356665707,illo,68463.58,6
355b57c5-49a1-4f81-bbe3-042539283134,6304787417643,aut,86216.75,199
99dc8519-9bb9-4629-bcc7-8967a71c5a83,2233624300982,repellat,57290.28,174
c9106ed3-2274-4794-bb9c-d061b3fa1779,7879126252623,voluptate,19689.12,140
90abb331-cf32-4f07-b4ab-2034863b13f2,4290108346605,esse,45335.22,51
058cb3ef-fd05-42da-839c-df6ffc4568e5,7989950875582,quis,72559.11,8
5613bac5-7e60-47a5-a608-de8dfca43a5c,9015931688655,nisi,78132.34,55
79c857a8-00cb-4b75-a12a-6dac9cd7bd98,8771055391154,architecto,38941.59,89
fa570bfd-52a7-4ee3-9d16-4b581de368d8,5064064880751,dolore,64980.37,36
1c16621c-a3b3-4a1a-985c-ada0cf3aca00,6494073023013,aliquam,69305.21,100
c636b6a2-1c09-46e4-8b40-d39d2c3ec1b2,4935305426896,ut,45095.45,146
66fa6477-3229-4baf-a276-80153efb6605,3875922589905,voluptates,67016.05,62
ae85cfd9-b2cf-4843-8100-b13b136e2061,8985442549312,autem,24899.51,166
646ee9d5-1a1a-4177-b3d9-c1b3da2c269b,5273801776725,omnis,68712.33,98
fe5fccaa-75d2-4271-9e95-117aed0e284b,1428358475247,voluptate,12959.6,149
b1e5edec-4b6d-4a57-95c8-2b4a41a1e5a8,9127950444461,commodi,72713.65,30
60181437-5a87-4f07-8801-e170b73d65ba,1495821107196,sed,11441.45,142
413c5b82-652e-4b2d-85de-abab849676de,0232825952534,quod,98492.06,22
511d0489-7da4-463f-8e65-bc5419102fa1,3623140797165,numquam,42839.03,64
d67cb9fb-b623-4ec1-a036-4480f1a4c83c,2368775549628,aperiam,7028.57,47
513a91db-9f32-4a63-939e-1f7be9dc005d,8433719490763,libero,75632.19,170
7f9f7891-312c-4a1b-9b35-45098d9c8b50,8198916466767,minus,43464.53,13
00eda870-87f6-4af1-b5b8-1df5f5908137,3115939171176,optio,87184.02,77
39c8f114-8042-47fb-8769-18449d49a58e,5494064726481,sit,12892.38,69
7778093f-8d2a-4102-86de-cce66909be23,8920609333410,suscipit,84531.79,39
176a3a3c-3809-4c82-a6fa-d96d3675cbe8,5082156896275,accusamus,85683.03,42
40960654-e6df-41f2-81f7-b2fc00ea55c2,1659572185081,ipsa,4781.14,37
f8405143-873c-459d-b09f-5cb84919cf1d,5676538729727,voluptatum,8179.4,70
5e723364-2077-4bc8-9c95-3f5d48235d63,2057166471432,beatae,20987.4,162
7ce44f41-1205-410f-98e9-cc3fef815edc,4157480862829,nam,55905.74,66
26041263-f829-43db-9c4d-b5ff1c370dde,5551982584057,vel,53955.79,119
d1f02c6a-76be-4c0f-a008-64b85c669abf,3465185805371,nemo,75169.93,104
9e1fcd4d-80a3-49c0-b694-2f504f6d1411,9779292349364,dolore,81870.05,187
10177914-87c5-4d7b-9658-07538834bb68,8256432379753,temporibus,56234.46,134
556e2e4e-eaf3-488c-92a4-68694e8c9809,4438680979747,aut,98071.73,38
e5994197-3dbf-4cbd-926b-a2614cf5ce85,6330849490750,ex,31219.14,55
662f7332-0e67-497a-b0c8-b64155fb133e,2695158077257,iste,5.76,67
21252140-cc28-476c-9916-c809ddb163d0,7062563199341,aspernatur,90023.95,118
66c1b3e8-dc21-46a3-bd50-9edea48e81b7,6964537711904,ut,10584.63,4
194f6842-63c9-416a-9dd7-fce186518a17,6030933110198,eius,94341.39,100
62e8ce5c-fa6d-4eb8-8511-8ff982d17939,6687977355186,molestiae,81816.22,65
4eb8c285-d14c-4a40-8075-132200edf073,0048676097061,laboriosam,12665.17,114
a298c813-06f7-47c2-8e71-8e9bdd0e1c4f,3918195360137,modi,40058.04,190
019d5fc0-fdb2-4232-b230-7c69474d3418,5261944051366,quam,55386.71,4
a7f68650-48b5-4716-b178-a324f4d5689c,2946021323361,perspiciatis,63782.72,2
dcb5389d-46f8-414a-ba87-45b2c4232be4,3308299332824,dolores,12222.82,132
a4aed050-0b4b-4933-a927-cd42d7de3e3e,1942576976954,facilis,39361.97,114
59735a96-e847-4c56-8855-6b17ab7c917f,1160106226502,recusandae,99963.76,169
622e39ab-74c2-4a02-8d87-cd7ffdd289cf,0999659243824,voluptates,51646.82,46
971e7287-2cb7-49e6-b6da-26e4ead33e10,3484803443528,cumque,66715.15,191
2123886f-af63-4eda-9f73-6c77e4b84ca5,3553888739052,possimus,27727.66,27
10f2c011-38d1-4c50-8202-089c6e85f093,3506096545373,aliquid,25938.55,88
a2ee7a6c-a645-4edd-944b-d12d2381e2d0,4917863399492,non,41540.96,14
46595214-51f4-4ca3-a9cd-218372e28399,8653399114630,expedita,93448.58,34
cffd7739-55f0-418c-9a66-1f0a49679ebd,1638027693241,non,90153.57,80
01d7405e-df9d-4d20-9792-d16afd6b2184,4814740162753,vitae,94229.43,15
31848850-2cba-4a98-afd9-07f1a4c21939,0126492422585,voluptatem,98871.7,26
866efdca-f793-4715-aed6-316316845135,2758245509496,aperiam,69757.42,35
59130a28-3a63-464b-8405-7e4875707e3c,1681428292735,impedit,66691.63,157
f648ef3e-0196-4e92-9af3-355cc96abbf2,9887505211053,eos,10171.58,14
1cc28588-6e5c-4f35-b2f6-289e4238bdc0,3408062156166,magnam,68167.16,83
5594f4e8-31bd-4ae3-8550-b332881cd06b,1352515786030,culpa,99374.89,150
4aa41036-60a4-4985-aa94-f1ddf5a89647,9175501031721,odit,45818.02,185
1dcb56ba-de27-4ca0-8e79-d2b665605fd7,1277105702668,consequuntur,22136.63,54
40b69623-0663-43f5-a8aa-fc894720f661,5018938305536,nulla,34315.87,185
4c750ebf-88bb-43e5-8999-3446dae35513,3298064185062,dolore,19683.57,37
d5bfd4a4-9293-4290-b9f7-342b4d762d3c,8704436595490,vero,15313.96,60
16abf1f4-b327-47fb-8940-9531115d2720,6636148089252,temporibus,42931.51,10
b90d22a0-3773-4dfe-be7f-c17d2e9118f8,6996270186459,ipsam,41025.87,170
a978f583-4fe8-4e88-8456-1c92186414ed,1931444585732,recusandae,90176.7,36
beeb90ea-f66d-4340-803f-e0695acc9164,5305561887806,sunt,12045.29,178
bb8722d4-eaca-462c-807f-9c1fb494767c,4118770458368,molestias,63632.38,165
47cd0171-6b33-4744-b1e9-edf74bc52d41,2481402349337,voluptas,56663.66,174
9cad412b-eae4-47da-bfb1-35fd85abc63c,8904300747714,non,42513.46,113
3889ee09-bc08-497e-ac3c-352c5dbefae6,7468526951351,non,77788.49,4
2ac6a8ba-0f6d-4d7c-b693-ad0fa47758a0,4656864864799,minus,5144.21,62
9bd79061-3f6f-4ebb-ab71-c3b1ec2b99d8,0153405748609,perspiciatis,201.49,82
6cbdd80c-8c54-48e4-a302-eace74272669,9595777748237,alias,10331.07,156
3367ad0c-85a5-4e8e-8f3e-2ecfa5ec5b40,5527008107241,libero,62398.26,128
c1ebf998-81d4-421d-a2b7-0d6742444a32,3145798221606,nisi,58652.76,100
93e2adeb-18b3-4073-b49e-812cce7f39ff,9227154093349,vel,44159.25,90
b8fd8803-9562-4ec2-8127-ddf429d33feb,6701917306790,corporis,46159.69,25
d3866761-b97a-480f-a9f0-93ac47ab5e76,6737416692041,harum,78643.79,10
60b4c7f0-1d16-46a7-9209-29ba6d298199,7419910151208,adipisci,92579.36,200
c91dcdb2-d31f-4972-afa5-00be3cb9f504,1253609189556,blanditiis,53224.03,3
ad1ba883-6d11-4da0-a178-2b990a561891,5951494787418,ducimus,1476.51,72
662f5318-7015-4951-b51c-e6e3779b0c81,6533479792304,accusantium,80047.86,33
e6fc1562-d620-41da-b1e0-e38b90ef2f2d,3832489020999,voluptatem,93577.31,185
283f0012-47fb-479a-bb95-dda94a457375,2477509656317,inventore,19286.42,100
e6af5eb0-139e-4b58-9fec-9595a096b4fe,2920504803731,non,38553.09,51
cdbe4abd-b262-4154-9a3a-d799d2e5cb42,0137513497338,quaerat,5021.15,43
fa411bdc-0152-4fcb-bd0e-b5e2da8697c2,8726434033019,aliquam,76155.22,55
a8054897-3e92-44ec-a5de-aea10ed7f6a7,2498886471157,commodi,12123.64,24
6cac939e-0b16-4040-bc98-eb372dcf8e74,2498677060881,sapiente,24368.19,11
69665599-3fa9-49ff-9c80-4dffe79b4f1d,4548638037419,tempora,2139.83,145
714f0e5a-1401-46c4-8f0e-fc9680b94dad,3976103521957,asperiores,56854.0,136
c83207e1-b431-4fa0-80db-1b51d5348c8d,5915015491666,maiores,48181.43,41
26160729-4b03-4cbd-932b-072df522b233,7638175385658,vel,72367.08,164
595b7acd-a649-4bee-8593-ddc3376fc06a,1421307831972,mollitia,95275.58,7
5186cdc6-2fb9-4501-ab17-1ec20af4b3e6,9509711144054,fuga,8279.34,47
6a269e12-88aa-423c-95cb-6eb6645c1dc5,7934419566129,nostrum,21634.79,75
50cd5159-b01b-4b61-8101-21801a951907,9496906522325,porro,40780.55,18
84787578-0c57-4a99-a9d0-0f9914d280b8,5171039483906,dolorum,90427.7,182
d62a8be3-4742-4492-9af1-f9463565ea18,9473702152246,quaerat,77291.08,188
91b37be6-bced-4350-a8cf-d88cfab40be1,0831612240207,nam,18683.75,192
74d9c251-4cfa-495b-8043-6acfd84c825a,8222782813346,sunt,33512.52,16
3877bfab-4791-48f0-b43d-c3e6d4612898,1732634809443,minima,53717.12,142
c6e2a6eb-3d34-4536-8c9e-6b3db54cf13d,6535725563553,et,31097.28,175
dee35bd7-5598-4c1b-9e9d-3f532f7975b7,1329494904427,tempore,68802.81,16
f36c89b3-2af5-48c8-832b-c3b94e6f2a6b,2501575708387,corrupti,76841.34,178
ecb109d5-c796-4568-ab29-56abf0c0ab0d,5576050479905,odit,81685.31,166
fa097426-0b2f-4f14-a9a7-b7ff480dc186,3644744557108,accusamus,60491.29,191
9ad54ea9-ca46-460b-889f-0ceb054f31fd,2393257000731,sapiente,62255.92,175
2caba5e2-2f44-4a81-83fc-1c1647d245a3,4744721702947,dolorem,63734.54,78
3938ae8c-cfa5-414a-9216-099fa9ce6fcf,9350476656906,aperiam,27454.28,86
0c9f9c31-37a6-4f21-b40d-740c8c22abee,4239041015896,aliquid,70236.18,179
7358771b-078b-4cdb-9e13-04ce70af8a5f,8485032567882,dolore,20878.19,37
930230b8-b489-427e-b409-be43c32ca810,3508466040044,eum,20770.2,90
25d97f50-9f9d-436f-a7b3-6340818cb37b,9476258535402,quia,68875.82,87
ced2cead-fef2-4d0b-a65e-ac10f5921cab,4885217818244,numquam,34593.89,164
0ad26824-043e-432c-b5e3-20b2e2383299,2354151400751,alias,66656.9,185
f25c0298-5a5e-4686-843d-5f6bbe71b28b,7167006130261,dolorum,13628.23,88
1dbb3d1a-feaf-4e9e-8f60-d5d6baf7bb1a,0159294361387,qui,23811.93,122
4d0d1cd5-821b-4dcf-8865-64bdd307b9a9,1677679173350,dignissimos,54506.9,121
7337818f-ef9f-49b2-a722-6f56262a9b9b,4382818595166,quo,15619.73,25
2d0cca9d-de35-4800-bc21-3dfd8c8bdaba,3415748027429,possimus,16991.05,167
bf42d0de-2384-4ffd-83d0-f4b62aa05666,2906628406355,magni,21538.51,68
e4cbfbdf-c845-45a9-9fc7-a7665cf5b27f,1677911615129,laudantium,69709.48,180
0e8823fb-ef3e-4c3f-b3dc-f41cfe4b6038,6005219747283,iusto,91329.05,185
5e7bb885-ef1d-44f7-a8cf-f41b81caa2bb,9916167842180,ab,17397.0,38
4d161e77-5760-4cd3-95a9-6f844ee9f918,5664550753905,repellendus,2635.59,47
d20a9fe3-9f7a-4030-9a0f-f5818a0f1353,3359831656243,repellat,89375.03,49
f45ffca3-b8b9-482d-a3e2-084a21e60c7e,6113788221780,fuga,68640.46,6
222361f5-135f-4665-8332-1fbcb0cb3de9,3965311150370,nulla,26896.03,94
6b0c98f5-9d9d-409c-8153-f66d7812ad0b,6481580066152,doloribus,5017.24,10
e431a63e-37a2-4114-a1d3-bc791fb52d1a,8020267270727,sunt,74056.02,194
306c4e04-cc4f-4240-9d94-46e824a6f3c6,0675980041765,molestias,36173.11,141
626f92fd-fb3b-485a-b863-d8aa49b4991e,4014625950721,mollitia,88536.16,188
901b311f-5c4c-454c-86aa-8f6d7e1dcbc9,3372941337215,enim,75141.34,24
e639af87-2123-42cd-b0aa-06081dcbdb31,2391062365274,sapiente,52075.22,176
fa66648c-1b29-4cfa-bad7-fa60d8a474ae,4932819331579,corrupti,50019.93,55
2708e762-c242-4807-8ece-bbb87fe73aa5,9075911135586,quam,12424.01,31
e4d0938b-1ff5-41d5-8dc5-dd9ff0fc8214,9312867850065,at,62340.5,199
bd1b8d84-f5e9-4779-9b6b-4b4dd5a2e5fd,6617017655457,unde,97942.29,138
ae6a224b-32c2-4c06-ad0b-5e05f9039bed,3032890791703,officiis,84765.01,150
ebe8a91d-8d54-4017-a1ca-97fdbe4dcd69,7949049981228,accusamus,81220.88,176
d86b93ea-e61e-4b8e-b9bd-5f66277ef17c,8910421548567,nostrum,95195.92,33
596bde7e-70f7-448f-b746-7156981993b9,1307896581361,molestias,39664.65,7
a8811f55-0d97-4cb2-8ee4-d4643161908c,0479965148544,quos,82060.14,60
423acd45-d3a8-41c6-bba4-5e01e90859ac,0618938333178,similique,33107.72,195
18cb21d1-2ffb-4b6f-a104-db448b819388,9051623110479,numquam,22325.49,176
d422ecd1-fe52-4ba7-8a45-cb32df5d4fce,7492716875806,velit,49721.9,175
a6afe40c-1562-4fb9-bef5-56ecc3de2466,7322661600393,explicabo,59827.56,121
10fd03b7-51ab-4de7-8330-a09f490a04b3,8038198838619,cupiditate,16671.62,37
6324a8d9-6c80-4dbb-872f-d5d96cead75e,4885326461089,libero,9365.91,66
cc1cc81b-9fb9-4cdb-853e-3165f4a15b0b,4874106052302,saepe,30854.7,81
a7ff2bc0-4c90-4fbe-9463-9c1686d022bb,3804403623470,nam,83903.91,98
47ab0096-49f2-4047-a736-02ea7a799e10,3932136550470,modi,20991.41,154
b171e28c-1b0e-4f19-a90c-9dd2b7c5ac78,8039707163550,maxime,52386.66,59
0267cc33-f065-40a8-860f-02828f9fa518,9451540169213,earum,47510.68,136
92c71ebf-9905-45ab-b674-a92ec591794e,9720039100441,cumque,9541.04,48
16a68f3d-2485-42c1-883e-7691d6d89b65,6322582315445,ea,8952.67,146
7914e646-ec84-48c4-b914-3a1b93f0de21,5277861940096,nulla,78217.97,125
1a84dcc3-3ae1-4ee6-9f44-f08fcc5bf554,7839807540081,voluptatibus,85212.81,56
a1a42400-97be-4f0b-aeb2-8506da7743fc,6814629772491,occaecati,84183.72,99
b81eae6f-3408-46b7-816a-3309e8ab4683,3586176242514,odit,13339.64,61
b522b528-f2bf-4408-90e5-5807498e2583,5820396573033,accusantium,30287.16,103
6594f711-f8bd-4592-9dfd-e026fe19c18b,2189688559265,possimus,60391.69,188
b34ed6f6-f101-4800-a4ff-9d56bee26782,6485206471023,beatae,13975.32,194
661363e5-f87f-449b-bf6b-ac6a614a83ef,3468437714353,repudiandae,14242.25,197
07846ff7-1a0f-4122-ad84-f4b82598d81a,3450199040016,labore,7504.16,107
8c110ee1-eee4-4031-924f-a13b6cafaf84,5852376205627,praesentium,83925.82,77
0d93e7b5-68c6-40dc-bba7-14f3e17997e6,3896938604932,corrupti,69978.04,75
e09f7089-3245-47fa-bbe6-425efe32946d,6264956348072,consequatur,82992.58,13
9781ba7c-1a5f-4c87-a66b-68489f546f23,4615009668371,reiciendis,31932.27,151
ea007a73-47fc-402b-8175-64ba13326b97,7744362966231,voluptate,42548.01,112
ab67d01f-9ca2-491f-8941-81b93b1ab757,0117340560191,accusantium,6472.77,197
c4b61066-e709-425a-a4ca-b95916b7096e,1826940425623,blanditiis,54836.91,32
90213723-19c2-424e-aa14-0e258ea03450,0955035899061,repellat,63630.16,12
eb0e3f93-58ac-4249-a1c1-04cb12ebff5f,6602903842066,nisi,56004.38,135
a3d9e474-5bc9-46d4-a5b8-c61ec0b98a81,8463406372195,placeat,3062.41,132
bfbf783b-b180-4bcb-a84c-f2c0c2abdcf6,3183940832515,molestiae,36622.72,177
74df106b-65ed-44fe-a163-e5a0028ea119,6629988714552,accusamus,60991.28,110
320f62d4-c575-4e61-83fa-9cc9ed9a060e,3873408236619,alias,21256.25,108
3777a9bf-03b5-4d3c-bcc3-ab410e1676f2,4340144471165,nisi,14384.46,136
dfc834a6-5fb3-4c1d-af18-afb5108a7666,5986903014519,sapiente,16352.18,178
cf59718f-77f8-4958-a65b-4d64e1011db2,6582600377286,eum,33656.87,137
193c3f54-47f7-4102-b9bd-7ab6cbfaa2d2,8581097587916,itaque,90255.88,76
de812917-a4f5-4347-8f4d-04b52e9aef78,0358175216970,officia,50442.21,151
7b63737e-db02-4656-80db-354af0b4cada,3080405456364,ratione,75097.6,29
063e077e-c7a7-4137-8119-a2ecd1795c70,1646327672286,esse,82256.6,75
58ad5e7e-d0db-4c9a-8544-5b84198c5f12,9959680328885,soluta,46815.14,135
619d8a2c-bd6f-45c9-a8a4-e1cb27cc0d00,8414795897073,earum,66095.73,44
23d0641c-c096-43c0-8b54-69a8fdd46090,0390952517221,iste,61896.21,96
4dae6b1e-064a-40ee-8a27-e7dec22f3abd,5865624192389,suscipit,95177.41,73
5bd27abc-bff6-4c05-a291-fea75a0d75ca,9908103673736,ut,2727.42,50
10ff5d82-854c-4fc3-a10b-addad7a8fad4,3812687499766,harum,35241.72,76
e148f939-6b2a-40e1-92e6-37afff2c03ed,5070061059892,quia,36142.4,102
977014db-5278-4058-a11a-b2e96f01f49f,3357526223275,earum,61571.89,94
73da09aa-cc6b-4cc0-9352-9187e45ee641,4122511664208,perferendis,7121.14,139
31c4c046-2b7f-404d-a5b1-48bc17d7723b,2479524283684,minima,26302.98,192
df9ad432-d563-4e7e-bf8c-6113ea0261d9,9373127176813,delectus,5776.5,32
1252c6df-3ef5-45b9-a9a7-8db5e99c1c92,0807563405071,fugit,82582.54,86
1ecb7324-7698-4d15-bcf5-bf77035d4ad8,6327078360572,cupiditate,87296.62,179
3b9958c8-08ca-49ab-bab8-1b3f7d88fcd5,0299877464347,id,88077.95,141
32793d88-21ec-41a0-aba9-fc8f11d85f63,1448603302029,nisi,3278.06,30
5da9486b-fc42-4c1f-881a-d705dd4b0633,5088057153899,similique,5160.25,142
c2f03d4b-8365-4138-807b-b927b124d4df,1569336582226,nostrum,92879.02,194
fd19e21c-f98f-4e37-bee2-39a32bdc604a,3309276959355,magni,80220.19,133
724665c6-88dc-4a29-9cdc-88f7f07c7745,6549910292029,minima,35079.75,55
fe755fca-1df3-4d47-a470-5b4246a45ddd,9889253990464,atque,44338.52,125
4faae025-a1ba-4223-a460-61877ff1d60d,7872469332076,ipsa,30853.01,152
932fddf8-6cb9-417b-a15a-b0a3f8ada247,9870588798115,repellat,75597.25,181
bf9d80ab-c458-48f3-9303-e951561d088d,6953518529980,incidunt,44887.76,70
c22d0399-be1e-4e56-8050-5c5a6c9d6db5,9036723580100,dolore,33528.51,72
fd7cbd07-0a1e-459b-b475-a5e2dfb86e89,0872464960110,ea,53843.22,1
de7f660d-f0b4-40a9-9032-b98b00a92874,1632152919771,mollitia,55429.62,79
7c6ad3f8-b394-476b-8971-ca0556199f72,1925641179740,rem,5153.97,167
ace34032-5db9-4ce7-bc47-49df03727102,0152482356608,cumque,49152.18,5
225ee1df-f283-4168-9ff3-b00cc144a384,1752964043157,perferendis,28113.92,89
42477253-7c68-4343-9e1f-c0f26fb85fdf,0265398079711,eaque,75665.61,21
a57bf3e3-015e-4c5e-98b0-6162a298ff85,4839199523436,libero,68849.29,181
6c047e04-4401-4d29-951c-ea165e8951d4,5794382715984,nemo,33148.08,181
19146b32-2f08-4961-91b3-11ec184b9d67,6892647990653,tenetur,73842.96,141
78dc64e3-7eeb-4819-85ec-3af419592675,7499994604159,est,31898.75,6
162f1eba-7706-41d4-97c0-9551985a0851,8443231856916,molestias,7414.44,125
4bf2d7f0-bf87-4b3a-a242-9c5e9ae6d30b,5773346888698,eveniet,26966.98,136
ef482cad-f216-4451-9711-92aefb336e01,0009658319786,a,3225.35,160
407f396d-b634-4ee5-a1f7-fd30214eba9a,7167974332452,perferendis,22189.82,130
a658d979-9c99-4c0e-b2e3-69044e27e909,2489701794360,ipsum,913.91,171
24e6ba5b-02da-4e44-8308-4f6b88d8ce6c,3639920910730,magnam,22313.49,44
69fc6dbf-2586-461c-a533-55eaf9b15c16,0693683891234,ducimus,94435.12,27
2230c256-2ffb-407e-9c97-3a7a7c153c66,3794485984609,doloremque,54381.62,4
7f5f4bc1-5616-4a3c-b088-585a4f42773c,6006646483089,nisi,72544.49,127
82cf37e1-c28d-4cb7-89b7-5343c7eac8d2,9369839364341,provident,41599.26,19
8e673fd7-b9d7-466f-b23e-8acf33464560,7495390868591,enim,69299.19,98
f9732946-5baf-49f5-97af-1a04be1d8ade,1040042287853,adipisci,1413.13,130
5da3bdb4-7c7a-42fc-aaff-10621f580c18,7346321040930,ipsum,405.42,127
c7e48611-46fd-4d78-a40c-25aea55d5cdd,1337866592561,voluptates,80424.15,9
ce4ca00c-e8a5-42ac-aa51-1317c57d2e5f,4051958258063,sequi,38611.68,195
96b2b19a-0ae1-42dd-b704-43bfadd6ef58,5961675088678,sit,26606.89,76
0930522f-4e2a-44b8-82d7-44b8cee2054f,2493233828905,iusto,29332.04,161
db0e54c2-1d88-498c-ad16-af3c018fcda1,4338604166522,consectetur,57949.0,160
b22090dc-e79c-47e2-995a-3896374a0ad3,9988127262772,mollitia,1148.65,75
27d3c54a-d806-454b-a973-50f309e6b9ef,9756408836970,ullam,15203.78,194
96bc1163-34b5-404d-b704-b7e467613112,9135968781423,doloremque,14766.94,137
9fae093d-02a5-488b-8ef3-aaed6b9ceed7,9190351548052,sint,66419.91,138
e7341057-d269-4e81-8e08-afdaa92456c9,9099583085369,a,48000.28,95
e7fdcc7f-853d-4aab-a593-1e6b4b4b4c21,1397442469786,ea,26014.93,195
7168301c-77a4-4c78-a43b-0a325400556a,4584849457622,molestiae,11860.54,196
fc648ba3-6bf1-4b5b-9571-7b9d64e55b1f,9623084913090,ipsum,29594.36,120
2534740d-b7dd-4748-a91a-c4cc397ba673,8541117245592,nulla,36370.56,160
