TRANSACTION_ID,CUSTOMER_NUMBER,TRANSACTION_VALUE,TRANSACTION_DATE_TIME,NUMBER_OF_ITEMS
fce073e2-d32d-4fd1-99bf-1fb7896314a8,GVMP4176,2804146.81,2022-06-07 06:45:35,16
409eb9a4-0533-441a-91a9-388ab49f876e,CSYM1982,1331353.96,2022-03-10 16:35:00,19
478b2ace-110b-45f4-a0ed-5159c9800d3c,HXZU5883,1237882.48,2022-07-29 21:31:07,20
d59283eb-9fe1-411e-a911-0d75204d5bc2,RAPV9049,3979512.3000000003,2022-12-17 11:05:44,29
22ecb488-12c9-4503-95c2-bfc52eae3160,GQQB4696,17329935.42,2022-05-28 02:10:43,16
358c538c-17a1-4041-8aa0-d76b87633abf,DQXH0533,10078405.6,2022-04-11 09:34:06,20
27f191a9-0f26-4e64-8250-e6078d378e2c,GWMW7564,646260.6799999999,2022-03-10 10:40:43,17
3620fee0-64bb-423e-88f1-ab150f350dc6,THCJ8609,11506749.76,2022-10-17 05:41:10,13
f7a317ad-73b5-43b8-992d-ff581fbebc55,IKNU3560,1203856.42,2022-01-04 01:44:55,22
e15d1a33-7bd5-46b5-bd09-ce23ca6d3513,RELE8993,288900.42,2022-04-07 10:50:05,10
2fc2ec9c-141a-4d78-accf-15f5956ecd42,HYTR2475,4477074.52,2022-12-18 22:32:06,22
991a7012-4e30-4e70-a76e-ca88fdbbec18,OZCN7898,5954170.5,2022-01-27 15:50:35,15
3b60bcdc-fcec-4d6f-bb87-0ca60487bc9a,GWMW7564,2135535.38,2022-05-11 18:40:14,8
b7195d14-fc5a-44f8-892f-a863bfca62fd,HNWT3438,2017750.0,2022-07-08 09:50:28,17
18a4800c-f877-4944-b48b-fcaf7fa8b48c,USOI8337,6153033.4799999995,2022-12-30 11:35:42,24
571b1906-c5cf-4ced-8cfb-00ab610f4b27,MVCS8929,438896.89999999997,2022-05-10 19:04:06,3
82722e26-e509-4f90-aea9-6a17fcee24cd,MQFN6589,3116514.4,2022-03-04 11:00:34,4
67b4df0b-a148-4117-b788-a9440d7cb049,WJVF6816,441200.55,2022-08-10 23:59:13,20
27d1a5cf-def7-45dd-9024-8297a7164c7d,MEYR4035,1104819.1199999999,2022-09-07 05:14:51,26
aba13230-1658-46a1-ae54-6cb81ceb0f62,OVNT7217,9349952.25,2022-05-15 15:06:40,19
80b06736-4456-41f7-be87-3dd609bde662,RLKD5621,512879.29000000004,2022-04-24 16:02:06,9
81597061-1932-47ee-b42a-81e930d49d0c,ZTSP7423,10961215.76,2022-01-27 12:34:10,24
04cd28fe-929d-4912-a523-f7fa0c6444c1,BFHR9071,6538763.46,2022-11-15 19:26:22,2
75fd3635-f3f4-46ca-ae28-05c4868cf50a,WEUV2405,10045073.92,2022-09-09 08:00:51,9
b4adbb30-efaf-41b8-8192-31af4390e813,VJHN1171,216740.92,2022-09-22 22:10:29,24
241f6bd8-8b9b-44c0-8b66-027ce039941e,XVVL4296,3099183.5999999996,2022-04-24 18:30:27,10
4a829f7c-38a5-4d41-abdb-42239cc0d270,TJPT2389,634491.66,2022-04-29 22:35:13,26
e11f9f15-1f8b-48c9-9582-76674021b8ba,ASIU3553,3240793.74,2022-08-08 05:24:41,27
b557be5e-db06-482e-acef-8e257f2f983b,GCNS3193,2250717.8400000003,2022-12-10 02:53:08,10
ebc8d287-84cf-4f8f-8966-a74d79587503,NRTO5662,1530052.9,2022-07-10 21:49:19,19
b5d059ee-08f1-4e62-b9f8-a028ae97c96b,FPRW1008,1971033.1400000001,2022-08-25 15:01:03,18
05269f71-a50f-4932-af9d-615619507b30,NVDY0835,8986496.799999999,2022-01-23 13:26:54,30
c391349a-3215-421d-ade0-c7c81cd93086,HNWT3438,7607191.28,2022-08-13 18:33:28,18
da0efde2-641c-425f-ac6a-9d5696e66224,RBLO2184,6903128.29,2022-06-17 06:26:58,2
91f51bbf-82b8-4360-bd9a-ea2d3b7abd8e,CVLV0585,14280325.930000002,2022-09-02 00:29:23,11
8d13ea43-6939-408e-8870-9d57ba19e936,FZQP8153,6082156.08,2022-07-27 18:20:41,1
9c5991f3-a42c-4fde-b056-e137c1aeefef,IEWM8020,152655.44,2022-01-30 13:04:40,3
7941e965-b73c-46c1-8c94-947c9a89a05a,AOIM7723,419653.86,2022-12-03 13:51:06,3
98c1c19f-dff1-42cc-a0ae-bb51c7ef9dc2,OODL1476,5072849.12,2022-03-17 01:35:27,25
4918c6ed-5fb4-49cd-9cf6-c861af0bf04d,XVVL4296,4619654.69,2022-12-06 13:19:49,20
19c5ae60-aee2-4fab-ad0d-9716edd549b9,XMNU4289,433138.50999999995,2022-06-21 15:42:44,15
92fdc9d4-7d67-473f-b3a7-8fcceff9b832,HGOV8402,7170013.500000001,2022-04-29 09:12:05,15
ed75fb41-cf04-4c7c-998d-dd59099e9028,ENHH7435,359382.54,2022-09-05 22:24:50,20
cac90f6e-25ef-4d79-874d-7e119ccd79c2,HNXW4891,207627.42,2022-09-20 13:52:07,15
aa132517-1ff1-4ec4-8852-35f6186ebbee,KTHO7010,663313.86,2022-01-13 15:37:34,6
adaba387-6e09-406c-8e00-9a20b30ab890,CVLV0585,8202862.8,2022-05-12 06:54:52,14
3f9f1ff6-575b-4698-b7a6-c416adc11c27,IJLL9794,6987888.960000001,2022-04-16 03:42:16,20
82e73e8e-62d1-43b4-a743-a28ab783c6a9,IAWW0408,7849690.800000001,2022-05-18 06:03:01,27
aeb00fb0-4593-4c15-8a19-7787ae14036a,OVNT7217,3603866.56,2022-09-14 16:12:20,7
53ab2fbe-a985-46fc-9607-b59777229f1c,CBAP1806,882823.05,2022-09-12 20:51:47,25
bd032842-7190-4bf2-ad11-0ef557c1fdc2,KWFK6499,11054950.799999999,2022-03-10 15:06:04,18
1677d4c7-52f3-4ecc-a4ff-65bd7a2265bc,TXGD7793,5829792.8,2022-10-28 20:32:43,5
a320e62a-abdb-4564-bb28-7fc10cf3f262,WGEE8083,4199872.44,2022-02-04 18:45:06,28
34be3eb1-411b-45f0-9914-9e70312ee8ce,VFZK6154,13109246.0,2022-03-09 13:43:51,15
1c95df00-d0cc-4f9a-a2db-c563c0f0af45,OSMD7499,13597874.0,2022-02-16 21:57:27,16
3ad5d045-7388-477b-ac77-5ef2b29a2677,RSWC9133,9479082.78,2022-12-14 00:44:26,21
375f5baf-07df-4e80-9090-f4e56a914b4e,RJQB5198,1535963.52,2022-07-25 21:49:28,18
d465517f-c4d7-43c3-bceb-79c8bdaf4c0e,XUKA1453,2890507.5799999996,2022-11-05 07:50:17,15
cb4852d3-98a1-49ed-929b-e626b862f5b6,CVCT4537,15871944.059999999,2022-08-31 09:25:34,1
93cd1ad0-0a3d-4b29-83e3-446b78c3f2c4,OSMD7499,4541369.55,2022-05-25 22:07:13,10
de7db657-bcef-4dec-83d3-879d01037251,VLEJ8248,793577.48,2022-07-12 20:26:57,24
1e7c982b-9b79-4a6f-9372-1ecad0f380f3,DQXH0533,4288333.58,2022-08-11 06:39:48,1
a3107b04-b068-45e6-b17c-df1c252bec67,ILLH3477,13228408.98,2022-05-09 22:49:37,16
3f8285d2-9124-4726-ade6-8c0f2265fa63,HGOV8402,10173475.6,2022-09-11 07:35:57,7
408c3d27-f2b5-445e-b928-50bca2f3b6d3,SMCL2648,4019084.8,2022-08-24 04:10:46,11
904b1200-5f3c-49c9-81c6-50c57ea8e7f2,BDKI8050,1957122.57,2022-06-23 01:13:46,29
c371e9f0-74a0-49db-9f7b-5b4691e3cb04,QEYN7910,1354124.0,2022-09-22 01:06:13,19
09e50a5a-bb2f-4269-80f7-fda20fa6b949,NGZD0361,8938650.73,2022-10-26 16:58:36,10
eb5edc6d-2e30-494e-ab77-bb54fee5daf6,JZEI4654,15351171.03,2022-12-04 07:01:39,28
c99a10bc-8564-4a21-a514-4f6a680cdd0f,HGOV8402,1185474.09,2022-08-15 04:01:00,29
fd667c3b-5283-4895-bcdf-173e7d72e21c,ZDQU7894,13346892.48,2022-10-25 17:56:32,12
23533081-606d-48b7-85d8-b570e43185d1,ZDQU7894,70779.59999999999,2022-11-23 16:47:40,17
c1aa3198-8102-4d46-92db-d538efd47db8,OSMD7499,5302581.5600000005,2022-01-03 17:36:12,1
198b73a8-3a2d-4b40-9bd5-acae53241bfd,KMUC1064,3319406.4000000004,2022-05-14 20:50:18,23
5f418142-d1af-4272-b38c-7a1e9979edc8,HXAE7862,972805.4000000001,2022-05-09 00:29:43,15
92ed9f92-850b-4dd4-9005-3bfa03691e27,IZGO0635,4085503.41,2022-06-29 07:02:16,1
4831437d-889c-4746-8e99-df96cfee6c2c,EPZK1796,2464300.75,2022-08-15 17:22:11,10
17a5eb75-b1e9-421d-bd0a-586149cc02ab,DYUP3138,257910.63999999998,2022-12-21 16:02:55,17
f400b3d0-761a-4528-858e-136681b7d70a,HQER6423,9076676.19,2022-01-19 20:26:13,15
029a8fc1-34c8-4ff1-961c-f64910e46c5c,SMCL2648,10635106.020000001,2022-04-16 11:50:10,11
54777435-f875-4236-a4c1-11c62b11ac4e,TASJ1275,10670138.08,2022-02-19 17:29:32,19
7e3cbcac-f973-4141-a8cb-185512f69542,XIKP5634,6776051.2299999995,2022-12-03 02:48:40,19
c0b6f746-568f-4335-8b51-247f7a89b224,TRHH7810,9131300.43,2022-02-21 11:26:08,21
891d34c9-7e4e-4288-bc34-49ccbec671d9,AZUG9913,3821775.0999999996,2022-09-21 17:18:14,15
4af9d25a-ae33-4b6f-858b-7776641afe59,WHTD6984,3083426.21,2022-11-14 16:38:44,10
88e3d4c7-a3a9-4482-bbe3-8d8ed6b041ae,HQER6423,220064.27999999997,2022-05-24 17:34:20,12
81d0e9e5-e738-4deb-98d7-30afe58b7172,FYPK0589,2638846.98,2022-04-11 02:31:20,19
4b30074a-b9e9-42be-8ca5-cbe976c56d54,ZYWD0428,3287898.0,2022-12-03 03:57:10,6
7c4f97e7-25b7-4fc8-adc2-4914443748de,QHVQ7493,6153248.399999999,2022-09-13 21:24:32,26
e4f0e27b-bb99-4dce-89f4-c19053468290,XIKP5634,4314042.9,2022-04-22 22:09:50,15
e40888de-c775-411a-8df4-071d1809ebf0,FAMP7004,4784630.0,2022-05-20 16:30:53,19
804f386e-a7b6-4040-a1f7-2d769755d696,XYWD8847,16422189.52,2022-01-09 06:28:17,12
821d1ab9-3e31-49c1-95b5-1aa58521def1,XYWD8847,738924.26,2022-11-15 03:15:24,25
6caaef3f-fe1e-4ffe-9cfe-2aaefc3784cd,IAWW0408,554798.4,2022-01-02 09:17:49,25
bfb9c87f-fafd-4db7-9e92-723c47ab4d76,QODU7071,4349648.0600000005,2022-04-20 16:27:13,29
cdb17842-b3fb-428a-88a0-9572db4f1d0c,CFDR7473,7499595.050000001,2022-05-09 01:56:24,23
ec3feee6-d5dd-4ee7-830f-246e87073010,GYTO2289,10797594.08,2022-12-10 02:20:01,11
92d9e187-2930-40fb-9495-a31c847a432a,KKTN4316,13400088.57,2022-08-19 22:33:55,1
8ac4ebc3-a2cf-419f-bbf6-5bbfc96f06ab,RBLO2184,4464825.84,2022-06-30 18:27:38,11
764899dc-7147-4bd2-b502-4e3af2c6e332,TJPT2389,4705791.079999999,2022-06-24 05:27:38,28
760c9216-fe6a-4481-bf8d-a4a1f66e5d6c,EPZK1796,10050316.440000001,2022-12-04 09:02:26,27
a4b97537-49f4-4a68-a4ee-fa874f1de2ba,FYPK0589,75457.8,2022-12-29 21:46:31,2
9b11d111-269e-439d-86b7-db25585ab33d,ZZCB7124,14927316.25,2022-02-11 20:56:21,8
7874d65f-e947-40ab-b1e4-8cb172872285,HNWT3438,90006.73000000001,2022-03-21 05:45:46,13
79789293-09bc-4529-a28d-5eec743afe43,ZDQU7894,1595555.0,2022-06-06 03:56:20,8
99db091a-cb64-4436-81ec-474713e446e1,BION3236,576786.0,2022-03-23 15:47:21,28
9ce066b7-98f1-4cc7-8663-69af1b229e0c,MGMV4726,4516900.850000001,2022-10-01 11:56:12,6
69946159-b860-4c73-8deb-58493934ca0e,SJFW1732,1295951.6199999999,2022-10-05 04:53:20,19
fc4b4099-b07a-495a-b378-c7cdb45d0603,ZLLJ6468,8128758.82,2022-04-20 05:33:49,18
fce9c184-a449-4169-87b8-30830b5f1f9e,BWWV3917,1073883.26,2022-06-25 23:10:20,23
3b73a320-63a3-4e79-8565-93589812928e,ZYWD0428,10099185.600000001,2022-09-17 22:52:02,6
b348f09f-dfac-4077-84ba-cb9f25f04763,VRUV1256,5531368.5,2022-01-09 05:19:51,2
7f748dab-a684-4f67-a438-ad181b30f809,ZSXK7043,3611246.76,2022-06-19 06:07:12,12
481d6afb-900e-41a5-b183-038fc61237df,WJZW1772,103975.98000000001,2022-04-03 05:16:33,10
85acd32e-1e06-42a9-b0c6-96cd1ddc6cb3,NGZD0361,1329964.68,2022-12-18 11:05:27,26
197f2266-c84e-4d77-923d-d98a07076846,XCRU4352,434456.08,2022-08-19 13:15:14,15
30c69248-0838-4fe0-979f-bd35df4051c9,RNWV7672,656224.8099999999,2022-09-23 20:03:29,13
0ff52ce1-b097-4599-84b9-ff30b3c29e1a,CEYS6045,10728383.56,2022-05-22 01:50:08,24
09624c3f-41aa-4b1a-854b-af76eff0dc4f,BCIQ7578,12481425.86,2022-05-02 04:16:01,24
04f0bb64-d61a-4813-be1c-f81ddc851f33,FZQP8153,13390109.59,2022-10-02 09:31:17,30
96bff57f-8966-427c-bbdb-4e53fc66fc87,BWWV3917,13233095.18,2022-09-22 19:02:47,12
d0ffe7bd-39b0-469b-b470-afb70d98dc65,HQER6423,3663082.5,2022-03-12 09:59:14,5
64e8c247-ce9d-4205-a4a9-880fcd1558e2,BDKI8050,771311.84,2022-06-02 18:24:17,14
4e377ce4-c2db-4f30-bcbf-3a9092e25eda,GYTO2289,805390.32,2022-06-26 13:18:53,21
c8d51ae3-8359-47ad-a03f-1aa674270cc2,JFRM9801,3987243.0,2022-09-25 19:48:47,26
06686e7a-8e2b-41d1-a4c9-74d1d2936175,DQXH0533,6221911.04,2022-11-24 00:08:46,21
de94e07d-14a5-42cf-8cdf-3d8f3d28b452,CMXN6983,116597.73,2022-05-11 01:40:20,16
b733bbe8-46ef-45b9-8631-5500cdaebf4f,JKSZ4276,1193471.7,2022-03-15 20:56:33,27
bd3e3519-922a-4cf4-b3e5-394fa53548d8,XYWD8847,2162798.4000000004,2022-04-27 12:16:04,18
931a6bfb-9f50-40b6-8c56-3e21d7fb43b6,LGNX5169,4940701.72,2022-01-16 12:50:22,1
8d69ec4a-0ddb-4f58-abca-f1074352f868,ASIU3553,4013252.1,2022-03-11 23:50:55,26
8c57fae0-cb0c-4566-9c48-e0b1ea33e5ef,AZUG9913,1481534.86,2022-04-18 10:42:21,23
b177eb7c-c79c-493b-a553-970a2374f8db,RHOX5408,8856965.35,2022-02-04 16:09:01,4
0cd7d293-a6df-4f2c-a802-dabbe8da9370,IINW0393,13826633.799999999,2022-01-26 18:50:54,24
ae82653d-5e45-4159-9131-62bd0d65a603,GWMW7564,11324070.15,2022-01-01 10:49:54,4
df640ee2-2849-4d8f-970f-4f1f65ac5cd3,FPRW1008,1843862.6600000001,2022-05-15 13:46:01,18
ea366ae7-4a58-4a6d-a538-1eafedd4b7d3,MVCS8929,15290363.02,2022-10-04 21:27:50,7
9329cbbe-00dc-46cf-a97d-b66d3f5d156d,FFNA0728,2187608.4,2022-11-12 11:30:16,15
e0ead6f0-c392-4a65-869f-81e6a647a2bf,KMUC1064,3131375.0199999996,2022-08-05 01:31:43,4
3b150f52-1fa9-47eb-933c-91812fede710,BHXK0523,2466958.74,2022-01-15 03:00:31,27
335a3c7a-a156-49c5-89cb-6e081835ffb8,FPRW1008,694143.1,2022-10-30 08:32:24,6
80ebd01f-32f5-4eec-9458-5ceea7e50795,OSMD7499,1859524.7999999998,2022-09-19 18:39:37,19
ee163857-b5a9-4fec-82a6-d66b8399aa99,VQWJ8570,2594309.9,2022-11-27 16:44:52,11
a4ca013f-e0e9-49cd-9aa2-d934082ed92c,IEWM8020,630595.98,2022-06-20 22:00:17,3
f3123303-1828-453b-b41a-f91d5b67dd76,BFHR9071,9626774.25,2022-12-27 23:20:23,17
1e11ed95-cda6-42e3-8822-039006f4dae3,MEYR4035,3404602.76,2022-07-19 11:52:42,17
133ed7d2-fc4c-49a8-bdd5-bb69d1a69b28,THOZ5201,1370439.36,2022-01-21 18:23:23,6
e9dfe1f6-e21e-43ad-9032-d399491d8d6e,WJVF6816,5526169.51,2022-10-22 22:08:56,12
99aad145-2ca3-44b8-8ea5-8c2291d4d9f9,KCCV5613,1634880.7999999998,2022-08-25 07:14:03,3
7f44ef4e-81bb-4998-80d6-210254630360,OZCN7898,1037958.18,2022-11-05 01:29:22,14
9b1cb85c-28d4-483c-b4ae-6440d2292dc0,DVXF3333,8669831.879999999,2022-04-21 22:55:32,18
bb1c0e3c-f3b0-43b6-9b7d-f8cd7451c17b,JFSG7968,1631802.2,2022-12-11 06:43:02,10
d9fd4ad1-73d0-4577-a4a5-740a6fd4a77d,DYMH7951,9904837.59,2022-06-06 09:56:48,8
0c83bcfe-5983-4302-8a29-138ca3e7aff6,VOZI0060,6968526.88,2022-03-26 06:57:04,22
25e00eb3-f756-43d7-818f-a451813dca51,DYMH7951,9441486.25,2022-04-28 07:31:52,18
add226b6-e85e-42ca-89dd-8c7236c07e43,GIQS4126,9906715.52,2022-04-26 21:44:09,8
8532e1db-0f73-4900-8a85-f891cd12dbfe,HXAE7862,5124974.4,2022-07-16 03:19:11,8
877da78a-5858-4a05-8553-5fc47e321871,YXRS4952,1080258.03,2022-06-28 05:23:36,20
9f0f10ee-f413-41be-bd05-72eb4599fffd,IINW0393,449355.0,2022-07-22 12:09:23,3
e690881e-ca80-4a25-afbb-5db79a8c7ca7,HNWT3438,13244110.34,2022-09-29 17:44:50,24
6cc0cb84-c2fa-4c9e-992d-39f82c6f04b1,OODL1476,24436.94,2022-08-01 23:39:23,22
0fb0af0e-a235-4e0c-8d9c-340eabbd3e88,WJVF6816,2859273.91,2022-09-23 16:39:51,2
28a45957-646a-4649-aa4d-4a052f7c52cd,UAXD2975,12302285.94,2022-08-01 01:39:17,11
4ae3239f-2c70-4738-abb3-e1d0e52658ec,DXQG2879,11459237.79,2022-10-16 20:57:44,25
76948213-511b-4d28-9d0d-e629f7e44060,NTDH4458,415139.16000000003,2022-12-19 03:20:49,20
a81d3d90-96a0-412c-9137-8b489cb2a407,XYWD8847,14288033.120000001,2022-10-25 16:52:33,17
072f193c-cafe-4d02-8ce3-bd0b869cd816,OXNF1959,6512274.04,2022-10-02 09:47:56,6
d69bc061-f241-4855-bc97-e5093b4d2da3,DUIQ0754,2244305.67,2022-08-01 03:38:05,4
dd74c58f-2488-4a7a-bbca-2807209ad332,UHRJ2518,12695547.2,2022-01-20 13:50:22,3
713da965-031a-4156-8d7d-a33f911c5c12,BION3236,1035304.92,2022-05-17 22:33:45,11
b30b777e-265b-4b92-86eb-9e56810338a1,ILLH3477,1404452.7000000002,2022-03-13 08:33:07,4
115f4d8d-93c5-45c8-a31d-25dbb26f5442,XEND4718,6001681.4,2022-05-15 00:51:20,24
2fe3c648-e9da-4af3-a275-5d401527befe,DYUP3138,794364.87,2022-07-15 23:23:48,4
af3c57fa-43ad-4fce-9203-a44a93081816,EWFU9935,878.28,2022-11-08 09:18:11,5
459962ec-ce72-4aff-9fbd-c0fa1b1ea5be,ENHH7435,10352803.86,2022-11-14 13:25:20,5
134b5c24-c207-4ded-bb1c-09e7bd302cd9,GVMP4176,282313.6,2022-05-07 19:42:48,30
ad2575f9-471c-4aa3-bb72-236e1d88e080,ERGZ9982,1432893.4000000001,2022-03-19 11:05:38,30
1c84864d-6288-4510-be86-f865eb33bef3,RCXW3561,1110060.16,2022-02-19 09:49:42,17
866dddc8-5ecc-4ecd-9e1e-234c54531cbd,XCMK6973,1186044.72,2022-07-04 18:59:30,20
166b1e1b-8364-4b3f-94ba-ae432d29ecbb,THCJ8609,768595.75,2022-12-20 07:35:42,25
eaa93ede-00b4-40cc-ad43-d4b4dee8976c,IAWW0408,4148200.2100000004,2022-12-20 23:57:49,18
dd2993fb-58cc-4a66-b04d-ce3ac91482f8,ABMN9795,167145.32,2022-04-10 04:27:19,9
0e28e544-9122-47f9-81f9-3a78def88104,FFNA0728,8511316.64,2022-08-28 09:33:08,19
38c1041f-c3e6-440c-8aba-95b1aa7504b6,ZLLJ6468,5808519.08,2022-02-12 22:25:58,10
de25071c-94dc-4e8b-898f-f745fde3c20b,FYBG5808,18875510.19,2022-08-05 00:25:15,13
c8c66cee-2596-434c-b172-f67d5324015d,EMWN2452,3848256.5100000002,2022-09-30 19:33:02,23
9e1b90cd-4f48-466f-8942-8cd27f1f8a8a,MQFN6589,9147667.5,2022-10-04 22:40:36,11
b1069d1e-2c50-4eba-8c22-e72eeb71cbd8,HQER6423,5628501.42,2022-07-04 07:52:56,30
e3db4b64-8c5a-4341-81d1-230a2e1c8f72,DZEI5308,11495603.65,2022-05-17 21:57:27,28
6ad5b896-9c49-48ad-915a-5d2fc23f3c14,GIQS4126,4782764.58,2022-01-10 08:51:31,1
34a16b50-2cf4-457d-85c3-f99222bd02af,CBAP1806,1403106.5,2022-03-31 04:04:49,11
6f1e5ed5-145c-4679-9ddb-666734d68385,DZEI5308,6296405.699999999,2022-03-01 21:03:26,25
d910f64a-714a-48c7-9f67-3e75426db049,BHXK0523,410781.48,2022-09-29 15:35:02,12
355b57c5-49a1-4f81-bbe3-042539283134,DJHK8201,17157133.25,2022-10-17 14:11:26,6
99dc8519-9bb9-4629-bcc7-8967a71c5a83,HYTR2475,9968508.72,2022-03-23 22:24:00,22
c9106ed3-2274-4794-bb9c-d061b3fa1779,DXQG2879,2756476.8,2022-08-06 11:00:49,8
90abb331-cf32-4f07-b4ab-2034863b13f2,WJVF6816,2312096.22,2022-06-07 07:13:10,5
058cb3ef-fd05-42da-839c-df6ffc4568e5,IEWM8020,580472.88,2022-10-11 07:51:28,25
5613bac5-7e60-47a5-a608-de8dfca43a5c,VJHN1171,4297278.7,2022-01-16 06:15:41,29
79c857a8-00cb-4b75-a12a-6dac9cd7bd98,BCIQ7578,3465801.51,2022-03-05 23:54:45,13
fa570bfd-52a7-4ee3-9d16-4b581de368d8,LHWY5685,2339293.3200000003,2022-02-20 23:55:07,26
1c16621c-a3b3-4a1a-985c-ada0cf3aca00,HNWT3438,6930521.000000001,2022-07-05 20:34:34,27
c636b6a2-1c09-46e4-8b40-d39d2c3ec1b2,RCXW3561,6583935.699999999,2022-11-12 07:07:07,25
66fa6477-3229-4baf-a276-80153efb6605,QJYE4562,4154995.1,2022-11-08 12:34:59,26
ae85cfd9-b2cf-4843-8100-b13b136e2061,RBLO2184,4133318.6599999997,2022-03-21 12:50:52,1
646ee9d5-1a1a-4177-b3d9-c1b3da2c269b,HSCS8144,6733808.34,2022-01-01 03:58:34,9
fe5fccaa-75d2-4271-9e95-117aed0e284b,HZSP2460,1930980.4000000001,2022-05-12 09:41:39,11
b1e5edec-4b6d-4a57-95c8-2b4a41a1e5a8,RCXW3561,2181409.5,2022-11-28 22:37:23,9
60181437-5a87-4f07-8801-e170b73d65ba,LHWY5685,1624685.9000000001,2022-11-28 07:01:50,5
413c5b82-652e-4b2d-85de-abab849676de,JFSG7968,2166825.32,2022-01-01 10:24:40,16
511d0489-7da4-463f-8e65-bc5419102fa1,UHRJ2518,2741697.92,2022-05-26 06:21:02,6
d67cb9fb-b623-4ec1-a036-4480f1a4c83c,LPXS3209,330342.79,2022-10-01 17:04:33,20
513a91db-9f32-4a63-939e-1f7be9dc005d,DJHK8201,12857472.3,2022-04-05 09:58:18,25
7f9f7891-312c-4a1b-9b35-45098d9c8b50,CVLV0585,565038.89,2022-12-06 18:18:19,11
00eda870-87f6-4af1-b5b8-1df5f5908137,DYUP3138,6713169.54,2022-06-08 01:20:37,23
39c8f114-8042-47fb-8769-18449d49a58e,BDKI8050,889574.22,2022-07-19 02:21:20,21
7778093f-8d2a-4102-86de-cce66909be23,LPXS3209,3296739.8099999996,2022-12-26 14:14:37,10
176a3a3c-3809-4c82-a6fa-d96d3675cbe8,GYTO2289,3598687.26,2022-04-21 08:25:25,28
40960654-e6df-41f2-81f7-b2fc00ea55c2,VFZK6154,176902.18000000002,2022-08-22 19:40:42,6
f8405143-873c-459d-b09f-5cb84919cf1d,DYMH7951,572558.0,2022-03-08 06:13:41,30
5e723364-2077-4bc8-9c95-3f5d48235d63,CMHQ0094,3399958.8000000003,2022-11-10 12:10:38,25
7ce44f41-1205-410f-98e9-cc3fef815edc,KWFK6499,3689778.84,2022-01-31 12:26:34,5
26041263-f829-43db-9c4d-b5ff1c370dde,DJHK8201,6420739.01,2022-11-30 10:04:19,2
d1f02c6a-76be-4c0f-a008-64b85c669abf,ZALR3740,7817672.719999999,2022-08-27 08:25:51,25
9e1fcd4d-80a3-49c0-b694-2f504f6d1411,OODL1476,15309699.35,2022-12-01 13:41:28,13
10177914-87c5-4d7b-9658-07538834bb68,HZSP2460,7535417.64,2022-01-23 09:05:22,3
556e2e4e-eaf3-488c-92a4-68694e8c9809,LJLZ0827,3726725.7399999998,2022-10-17 08:09:55,12
e5994197-3dbf-4cbd-926b-a2614cf5ce85,VERW2833,1717052.7,2022-03-09 09:09:07,8
662f7332-0e67-497a-b0c8-b64155fb133e,XZEK1070,385.91999999999996,2022-10-08 15:52:47,22
21252140-cc28-476c-9916-c809ddb163d0,BDKI8050,10622826.1,2022-10-29 15:27:30,8
66c1b3e8-dc21-46a3-bd50-9edea48e81b7,NRTO5662,42338.52,2022-01-24 07:40:32,27
194f6842-63c9-416a-9dd7-fce186518a17,IINW0393,9434139.0,2022-03-19 14:36:58,17
62e8ce5c-fa6d-4eb8-8511-8ff982d17939,XZEK1070,5318054.3,2022-12-16 04:19:18,11
4eb8c285-d14c-4a40-8075-132200edf073,XZEK1070,1443829.3800000001,2022-11-24 09:23:58,10
a298c813-06f7-47c2-8e71-8e9bdd0e1c4f,FYBG5808,7611027.600000001,2022-01-08 03:17:09,6
019d5fc0-fdb2-4232-b230-7c69474d3418,CTFQ4731,221546.84,2022-11-23 14:38:29,12
a7f68650-48b5-4716-b178-a324f4d5689c,DOXP8251,127565.44,2022-09-29 01:09:08,20
dcb5389d-46f8-414a-ba87-45b2c4232be4,DSNW1042,1613412.24,2022-03-20 21:48:28,16
a4aed050-0b4b-4933-a927-cd42d7de3e3e,THCJ8609,4487264.58,2022-12-15 13:38:42,20
59735a96-e847-4c56-8855-6b17ab7c917f,BHXK0523,16893875.439999998,2022-06-21 00:29:50,28
622e39ab-74c2-4a02-8d87-cd7ffdd289cf,XCRU4352,2375753.72,2022-05-14 05:05:20,24
971e7287-2cb7-49e6-b6da-26e4ead33e10,BHXK0523,12742593.649999999,2022-10-26 23:23:40,14
2123886f-af63-4eda-9f73-6c77e4b84ca5,FPRW1008,748646.82,2022-09-12 20:41:48,24
10f2c011-38d1-4c50-8202-089c6e85f093,HQER6423,2282592.4,2022-05-22 03:49:57,30
a2ee7a6c-a645-4edd-944b-d12d2381e2d0,TUXZ9526,581573.44,2022-06-12 05:21:56,11
46595214-51f4-4ca3-a9cd-218372e28399,SKID2604,3177251.72,2022-06-01 13:19:25,20
cffd7739-55f0-418c-9a66-1f0a49679ebd,YVWS9358,7212285.600000001,2022-03-12 03:49:02,26
01d7405e-df9d-4d20-9792-d16afd6b2184,SJFW1732,1413441.45,2022-04-01 09:06:04,13
31848850-2cba-4a98-afd9-07f1a4c21939,XCRU4352,2570664.1999999997,2022-03-21 06:37:10,3
866efdca-f793-4715-aed6-316316845135,CSYM1982,2441509.6999999997,2022-08-08 09:14:54,28
59130a28-3a63-464b-8405-7e4875707e3c,JYWK6219,10470585.91,2022-10-05 09:59:21,19
